nm_Band,Panchromatic,Coastal Blue,Blue,Green,Yellow,Red,Red Edge,NIR1,NIR2
900,0.00028248509,1.8927332E-05,1.8480959E-05,7.6733023E-06,3.9145769E-06,5.7160391E-06,1.7399406E-05,0.073804716,0.89211226
901,0.00027354797,1.9224714E-05,1.7841589E-05,6.9880021E-06,4.1115856E-06,5.4330848E-06,1.6955168E-05,0.055686113,0.88661161
902,0.00026610322,1.9489309E-05,1.7178277E-05,6.3025342E-06,4.3086288E-06,5.1649832E-06,1.6510794E-05,0.03756336,0.88110776
903,0.00025720403,1.9461839E-05,1.7563252E-05,7.6048573E-06,4.2770372E-06,5.0320148E-06,1.7705619E-05,0.028010548,0.87602215
904,0.00024979523,1.9434315E-05,1.7948403E-05,8.9259464E-06,4.2618114E-06,4.9138994E-06,1.8752236E-05,0.018452453,0.870932
905,0.00024081866,1.6807924E-05,1.8090897E-05,6.0168355E-06,3.8683829E-06,4.2417521E-06,1.830561E-05,0.013814732,0.86464526
906,0.00024380767,1.4181539E-05,1.8233343E-05,3.0896944E-06,3.4913434E-06,3.5696066E-06,1.7710122E-05,0.009177063,0.85835652
907,0.00024697513,1.4914373E-05,1.8555603E-05,4.683049E-06,3.7234741E-06,4.1550549E-06,1.8318472E-05,0.0066541154,0.85313837
908,0.00025014665,1.5648223E-05,1.8878287E-05,6.2605713E-06,3.9395141E-06,4.7413298E-06,1.907669E-05,0.0041275583,0.84791119
909,0.0002540718,1.5078767E-05,1.8350258E-05,6.1927535E-06,3.6080046E-06,4.3534188E-06,1.8548393E-05,0.0033788795,0.84462541
910,0.0002580204,1.4504806E-05,1.7841939E-05,6.1243058E-06,3.2739823E-06,3.9776316E-06,1.801582E-05,0.0026246272,0.84129754
911,0.00026474244,1.2915612E-05,1.8297062E-05,6.7067363E-06,3.0669765E-06,3.8520187E-06,1.8815266E-05,0.0022781207,0.83642555
912,0.00027149675,1.1351306E-05,1.8754366E-05,7.2738067E-06,2.842241E-06,3.7408581E-06,1.961868E-05,0.0019297899,0.83151967
913,0.00027558474,1.1066438E-05,1.8554503E-05,6.6214331E-06,2.8374818E-06,3.2205205E-06,1.8380547E-05,0.0016874721,0.82299467
914,0.00028116744,1.0782397E-05,1.8355094E-05,5.9711706E-06,2.8161397E-06,2.7018908E-06,1.7146353E-05,0.001445946,0.81448863
915,0.0002875763,9.5004766E-06,1.835419E-05,6.2163873E-06,2.4713768E-06,3.4911955E-06,1.5662016E-05,0.0013063323,0.80818005
916,0.00028490773,8.1820354E-06,1.8377317E-05,6.4622052E-06,2.1257371E-06,4.2824816E-06,1.4294519E-05,0.0011663611,0.80185327
917,0.00028400161,7.6663191E-06,1.7572023E-05,6.5678295E-06,2.0970218E-06,4.094545E-06,1.4431032E-05,0.0010774551,0.79663027
918,0.00028156763,7.1483307E-06,1.6763142E-05,6.6738628E-06,2.0681683E-06,3.9057713E-06,1.4568033E-05,0.00098815897,0.79137928
919,0.0002781303,6.6378916E-06,1.6256366E-05,6.6277187E-06,2.0485923E-06,3.2932116E-06,1.362501E-05,0.00095262304,0.78287004
920,0.00027621775,6.1621432E-06,1.575087E-05,6.5999759E-06,2.0290522E-06,2.6823543E-06,1.2669428E-05,0.00091717701,0.77437747
921,0.00027519818,5.3724541E-06,1.481285E-05,6.1344142E-06,1.7828054E-06,2.8694025E-06,1.1648568E-05,0.00091555827,0.76847536
922,0.00027569672,4.6133028E-06,1.3895561E-05,5.648733E-06,1.5306488E-06,3.0571149E-06,1.0608791E-05,0.00091393075,0.76254799
923,0.00027491448,4.7263305E-06,1.456423E-05,5.8853927E-06,1.8410729E-06,3.095878E-06,9.8776425E-06,0.00086839245,0.75801567
924,0.00027412497,4.839917E-06,1.5260694E-05,6.1417665E-06,2.148121E-06,3.1348164E-06,9.1424302E-06,0.00082259824,0.75345043
925,0.0002731311,4.0412178E-06,1.4827431E-05,6.0426634E-06,1.7824207E-06,3.2022861E-06,8.1375411E-06,0.00079834384,0.74690555
926,0.00026751931,3.2562149E-06,1.4392372E-05,5.9617062E-06,1.4001034E-06,3.2700032E-06,7.1286393E-06,0.00077399075,0.74033046
927,0.00026085371,3.7381002E-06,1.3803071E-05,5.5977654E-06,1.6983323E-06,2.696643E-06,6.5191476E-06,0.00075513531,0.73066613
928,0.00025267932,4.2012219E-06,1.32159E-05,5.2166837E-06,1.9802542E-06,2.1408018E-06,5.9119712E-06,0.00073634352,0.72102947
929,0.00024745287,3.6093605E-06,1.3093103E-05,5.309973E-06,1.514187E-06,2.5936778E-06,5.2300708E-06,0.00073178439,0.71502744
930,0.00024218309,3.0232599E-06,1.2993651E-05,5.4038316E-06,1.0463766E-06,3.0652078E-06,4.5430834E-06,0.00072717829,0.70896658
931,0.00024122019,3.2816736E-06,1.3221554E-05,5.2300607E-06,1.2590155E-06,2.9799505E-06,4.2617077E-06,0.00076635852,0.70196558
932,0.00024025054,3.5379026E-06,1.345044E-05,5.0554066E-06,1.474367E-06,2.9097335E-06,3.9635162E-06,0.00080571924,0.6949247
933,0.00023812327,3.0813911E-06,1.2778964E-05,4.7816824E-06,1.286104E-06,2.5321396E-06,3.8616212E-06,0.00076082592,0.68344371
934,0.00023600172,2.6270317E-06,1.2110494E-05,4.4905592E-06,1.0987282E-06,2.1409238E-06,3.7601455E-06,0.00071613712,0.67200519
935,0.00023425229,2.530007E-06,1.178139E-05,4.0211814E-06,1.3173102E-06,2.1390343E-06,3.1588014E-06,0.00070105809,0.66171989
936,0.00022942508,2.4331394E-06,1.1428328E-05,3.5340109E-06,1.5354979E-06,2.1371358E-06,2.558503E-06,0.00068600171,0.65144899
937,0.00022538603,2.8121086E-06,1.1114336E-05,3.5990766E-06,1.3888984E-06,1.8497714E-06,2.5343869E-06,0.00066557833,0.64425067
938,0.00022132383,3.1964037E-06,1.0774012E-05,3.645746E-06,1.2415277E-06,1.5609041E-06,2.5101206E-06,0.00064504444,0.63700868
939,0.00021743211,3.1052308E-06,1.0712641E-05,3.5833454E-06,9.4799063E-07,1.6438576E-06,2.2715789E-06,0.00062399037,0.6290025
940,0.00021350927,3.0133664E-06,1.0625874E-05,3.5204439E-06,6.5239817E-07,1.7273559E-06,2.0158321E-06,0.00060278009,0.62092887
941,0.00021342782,3.176333E-06,1.0349465E-05,3.575557E-06,6.7092844E-07,1.6644736E-06,1.8445577E-06,0.0006248261,0.61087036
942,0.00021490297,3.3391641E-06,1.0073234E-05,3.6118043E-06,6.8944226E-07,1.6016339E-06,1.6734083E-06,0.00064685483,0.60081751
943,0.00021655728,3.3885313E-06,9.7558563E-06,3.3687647E-06,8.6731109E-07,1.5525701E-06,1.5811497E-06,0.00046889498,0.59209733
944,0.00021665404,3.4208329E-06,9.4381778E-06,3.1066733E-06,1.0470458E-06,1.5050161E-06,1.4981109E-06,0.000290775,0.58336833
945,0.00021860221,3.5640165E-06,8.8097998E-06,2.9235993E-06,9.257143E-07,1.3190448E-06,1.4790345E-06,0.00028118637,0.57468499
946,0.00021273513,3.6733638E-06,8.1791351E-06,2.7398574E-06,8.0565918E-07,1.1339649E-06,1.4598828E-06,0.00027156214,0.56596787
947,0.00020799566,4.0157655E-06,8.0033107E-06,2.6258933E-06,8.4660878E-07,1.1165325E-06,1.216814E-06,0.00027334215,0.55656914
948,0.00020169422,4.358001E-06,7.8026939E-06,2.5119734E-06,8.8753748E-07,1.0991048E-06,9.7385189E-07,0.00027512059,0.5471731
949,0.00019563537,4.2249575E-06,7.4125019E-06,2.4010475E-06,8.5412201E-07,1.1533375E-06,1.0044121E-06,0.00013985902,0.53904788
950,0.00019113066,4.1260228E-06,7.0215147E-06,2.2898949E-06,8.223548E-07,1.2061119E-06,1.0350312E-06,4.3749555E-06,0.53090528
951,0.00018654361,4.4381604E-06,6.5274852E-06,1.9883021E-06,7.6616354E-07,1.0127457E-06,1.046576E-06,3.8797594E-06,0.52300826
952,0.00018195071,4.7506682E-06,6.0079178E-06,1.6711829E-06,7.0990299E-07,8.1914377E-07,1.0581331E-06,3.3839576E-06,0.5151008
953,0.00017781793,5.2840681E-06,6.277432E-06,2.5281824E-06,8.7429556E-07,1.1014831E-06,9.3786165E-07,3.0674681E-06,0.50815906
954,0.00017365554,5.8208323E-06,6.5485875E-06,3.4135686E-06,1.0380073E-06,1.3840544E-06,8.1679699E-07,2.7488814E-06,0.50116414
955,0.00016903069,5.4432877E-06,6.4022575E-06,2.9196639E-06,8.6211324E-07,1.255618E-06,7.7018081E-07,2.8890907E-06,0.49366651
956,0.00017230329,5.0652371E-06,6.2557241E-06,2.4441997E-06,6.859863E-07,1.1270105E-06,7.2507482E-07,3.0121684E-06,0.48615819
957,0.00017547231,5.6899616E-06,6.6831075E-06,2.4443042E-06,8.2287228E-07,1.0402404E-06,7.2510581E-07,2.4929356E-06,0.47813197
958,0.00017864124,6.28003E-06,7.1356379E-06,2.4444035E-06,9.5803552E-07,9.5346094E-07,7.2670825E-07,1.990967E-06,0.47010408
959,0.00018011837,5.8602981E-06,7.2821953E-06,2.3284806E-06,7.9472894E-07,1.019174E-06,7.8288383E-07,1.9898206E-06,0.46220385
960,0.00018317213,5.4063712E-06,7.4034576E-06,2.2126822E-06,6.333382E-07,1.0832304E-06,8.3899137E-07,1.9886675E-06,0.45431088
961,0.00017730762,6.0108425E-06,8.1017052E-06,2.2183345E-06,8.309944E-07,1.016443E-06,6.7101746E-07,1.7510304E-06,0.44768648
962,0.00017141139,6.653178E-06,8.8034423E-06,2.2048213E-06,1.0296528E-06,9.4771943E-07,5.0217822E-07,1.5312805E-06,0.44102379
963,0.0001637278,6.2447935E-06,9.2717654E-06,2.2466256E-06,9.5459454E-07,9.0791231E-07,6.9432779E-07,1.4100456E-06,0.43450883
964,0.00015777113,5.8351258E-06,9.7668018E-06,2.2885505E-06,8.8104576E-07,8.67979E-07,8.8865172E-07,1.2884313E-06,0.42797215
965,0.00015130031,5.423569E-06,1.0464894E-05,2.0221928E-06,8.6308538E-07,7.70516E-07,7.1384014E-07,1.1261501E-06,0.42144877
966,0.00014624744,5.0108188E-06,1.1139572E-05,1.7531389E-06,8.4507087E-07,6.7277205E-07,5.3852682E-07,9.6165308E-07,0.41490539
967,0.00014130021,4.9464031E-06,1.1736637E-05,1.7532184E-06,7.707196E-07,6.8631213E-07,5.0574604E-07,1.0187707E-06,0.40900472
968,0.00013634129,4.8818277E-06,1.2335044E-05,1.755227E-06,6.979496E-07,6.9988162E-07,4.7288885E-07,1.0760169E-06,0.40308954
969,0.00013099127,4.5984304E-06,1.2964024E-05,1.7968054E-06,8.009914E-07,7.2346803E-07,5.3947707E-07,1.1052251E-06,0.39641237
970,0.00012580628,4.3503996E-06,1.3592288E-05,1.8383331E-06,9.0392105E-07,7.4702673E-07,6.0758326E-07,1.1343982E-06,0.38974075
971,0.00012726589,4.1809187E-06,1.3942371E-05,1.8100076E-06,8.1573867E-07,6.9693789E-07,5.8296277E-07,1.0027758E-06,0.38443808
972,0.00012888955,4.0461257E-06,1.4318884E-05,1.7796592E-06,7.2554595E-07,6.4830501E-07,5.5667528E-07,8.6902007E-07,0.37911907
973,0.00013050236,3.7389361E-06,1.4789451E-05,1.661865E-06,6.8335637E-07,7.6710163E-07,6.3804316E-07,9.1170643E-07,0.37412399
974,0.0001322832,3.4442951E-06,1.5287872E-05,1.5415101E-06,6.3918018E-07,8.8649403E-07,7.1981801E-07,9.5460067E-07,0.3690999
975,0.00013372161,3.6773648E-06,1.5235323E-05,1.518021E-06,7.0444908E-07,8.1080559E-07,7.1815198E-07,8.7159233E-07,0.3635168
976,0.00012919891,3.889171E-06,1.5182748E-05,1.4945325E-06,7.6970478E-07,7.3352011E-07,7.1488172E-07,7.8683251E-07,0.35793385
977,0.00012480994,4.0293239E-06,1.479403E-05,1.5232419E-06,7.8358053E-07,7.2846444E-07,6.3293542E-07,7.5660237E-07,0.35254688
978,0.00012026238,4.1340424E-06,1.4379928E-05,1.5519286E-06,7.9568092E-07,7.2501741E-07,5.5103919E-07,7.2462609E-07,0.34716228
979,0.00011576923,3.9932136E-06,1.3588451E-05,1.3965238E-06,8.2930693E-07,7.0260035E-07,6.1519146E-07,7.2295461E-07,0.34193052
980,0.00011143576,3.8523419E-06,1.2796749E-05,1.2430225E-06,8.6117515E-07,6.8017634E-07,6.8096099E-07,7.1951784E-07,0.33669681
981,0.00010798087,3.8612423E-06,1.2313262E-05,1.3999251E-06,8.3132675E-07,6.5918405E-07,5.3317972E-07,6.9289863E-07,0.33277315
982,0.00010467092,3.8701528E-06,1.1853152E-05,1.5594961E-06,7.9956081E-07,6.3808941E-07,3.847109E-07,6.6615078E-07,0.32882867
983,0.00010112622,4.1258842E-06,1.0920845E-05,1.3370866E-06,8.418035E-07,6.0198381E-07,3.9021988E-07,7.1700716E-07,0.32509446
984,9.773102E-05,4.3824898E-06,9.9852303E-06,1.1158552E-06,8.8418985E-07,5.6574934E-07,3.9413101E-07,7.6625999E-07,0.3213457
985,9.4171396E-05,4.604792E-06,9.4092068E-06,1.355655E-06,1.0016822E-06,6.3988121E-07,4.288458E-07,7.0177777E-07,0.3170805
986,9.8582443E-05,4.8278952E-06,8.8568949E-06,1.5963375E-06,1.1178196E-06,7.142848E-07,4.6368716E-07,6.3705269E-07,0.31279784
987,0.00010267434,5.15067E-06,8.1591159E-06,1.409594E-06,1.3287629E-06,6.3467101E-07,5.6106387E-07,6.6036802E-07,0.30813703
988,0.0001067675,5.437775E-06,7.4351693E-06,1.2247511E-06,1.5397785E-06,5.5665559E-07,6.5685218E-07,6.8369042E-07,0.30347403
989,0.00011099194,5.1585171E-06,6.8744756E-06,1.2027407E-06,1.541853E-06,5.1502972E-07,5.213176E-07,5.6127423E-07,0.29920322
990,0.00011522743,4.8784912E-06,6.3122504E-06,1.1806675E-06,1.5457197E-06,4.7329013E-07,3.8378995E-07,4.3673654E-07,0.29492002
991,0.00010881726,4.6975859E-06,5.9985563E-06,1.0973825E-06,1.5344672E-06,5.0576405E-07,4.3243422E-07,5.2605826E-07,0.28967215
992,0.00010257436,4.5167866E-06,5.6590932E-06,1.0121763E-06,1.5250074E-06,5.38215E-07,4.8104501E-07,6.135306E-07,0.28442692
993,9.6376662E-05,4.5967027E-06,5.6172211E-06,1.2452507E-06,1.692707E-06,5.4898257E-07,5.5191363E-07,6.486764E-07,0.27997814
994,9.0156281E-05,4.6768831E-06,5.5491196E-06,1.4771744E-06,1.8681848E-06,5.5978608E-07,6.2466462E-07,6.8394505E-07,0.27551206
995,8.3857013E-05,4.2499161E-06,5.2945092E-06,1.2686976E-06,1.7875495E-06,5.4730276E-07,5.3555881E-07,6.6494105E-07,0.27143947
996,8.4279237E-05,3.8580412E-06,5.0393175E-06,1.0617363E-06,1.7139312E-06,5.3479029E-07,4.4625255E-07,6.4589305E-07,0.26735716
997,8.4424509E-05,3.6408825E-06,5.1948102E-06,1.2460192E-06,1.7603437E-06,5.8223253E-07,4.5595761E-07,6.1696778E-07,0.26298963
998,8.45695E-05,3.4021886E-06,5.3241206E-06,1.4321991E-06,1.7995327E-06,6.2801207E-07,4.6402322E-07,5.8805402E-07,0.2586234
999,8.4997258E-05,3.3159635E-06,5.2519625E-06,1.2630808E-06,1.6737219E-06,5.7293122E-07,4.5802295E-07,4.5550991E-07,0.25477272
1000,8.5261217E-05,3.2295287E-06,5.1534632E-06,1.0935638E-06,1.5367901E-06,5.1772008E-07,4.5036984E-07,3.2265451E-07,0.25091241
1001,8.2220608E-05,2.9581031E-06,5.3160292E-06,1.2041904E-06,1.5113282E-06,5.6927082E-07,4.4756655E-07,4.4569733E-07,0.24796731
1002,7.9173402E-05,2.689718E-06,5.4527124E-06,1.3150482E-06,1.4858094E-06,6.2092924E-07,4.4475639E-07,5.6719273E-07,0.24501546
1003,7.6051488E-05,2.4873872E-06,5.401137E-06,1.3152563E-06,1.3341859E-06,5.5513598E-07,4.2512964E-07,4.9863046E-07,0.24173025
1004,7.2928459E-05,2.2813671E-06,5.349536E-06,1.3154621E-06,1.1843206E-06,4.909686E-07,4.038543E-07,4.3004575E-07,0.23844358
1005,7.0070477E-05,2.4285723E-06,5.3181093E-06,1.4467472E-06,1.1962813E-06,5.4584751E-07,3.9062307E-07,4.7166212E-07,0.23573357
1006,7.0347842E-05,2.5768846E-06,5.2862974E-06,1.5790381E-06,1.2083066E-06,6.02809E-07,3.7893152E-07,5.1541824E-07,0.23299602
1007,7.0560657E-05,2.425184E-06,4.945948E-06,1.5639973E-06,1.0559139E-06,5.4006099E-07,3.626233E-07,5.0482339E-07,0.22943903
1008,7.0773644E-05,2.2732797E-06,4.6051423E-06,1.5489343E-06,9.0331875E-07,4.7722942E-07,3.4794994E-07,4.9421379E-07,0.225877
1009,7.0927443E-05,2.3167215E-06,4.2073923E-06,1.594915E-06,7.11578E-07,3.557797E-07,3.5782715E-07,4.1572151E-07,0.22171754
1010,7.1081018E-05,2.360142E-06,3.8362327E-06,1.6388644E-06,5.2172902E-07,2.3603521E-07,3.6769995E-07,3.3543357E-07,0.21755905
1011,6.8906979E-05,2.3288962E-06,3.5532776E-06,1.8219701E-06,4.6075165E-07,4.131688E-07,4.0007834E-07,4.0197475E-07,0.21414816
1012,6.6722499E-05,2.30116E-06,3.2690059E-06,2.0038755E-06,4.0132547E-07,5.9110599E-07,4.3426492E-07,4.6698457E-07,0.21072006
1013,6.4619566E-05,2.3698252E-06,3.1395682E-06,1.9413669E-06,4.8432162E-07,5.78383E-07,4.080916E-07,4.2533161E-07,0.20672371
1014,6.2344274E-05,2.434958E-06,2.9832032E-06,1.880741E-06,5.6749927E-07,5.6563076E-07,3.8185981E-07,3.8175075E-07,0.20271813
1015,6.003039E-05,2.5577188E-06,2.7183132E-06,1.8675778E-06,4.6490247E-07,5.2072834E-07,3.6204513E-07,4.4806488E-07,0.19857573
1016,6.0901609E-05,2.6806084E-06,2.4291353E-06,1.8543977E-06,3.6219426E-07,4.757767E-07,3.4220853E-07,5.126126E-07,0.19442858
1017,6.1773677E-05,2.9178346E-06,2.2516934E-06,1.7965901E-06,4.0653796E-07,4.3748063E-07,3.5074361E-07,3.8420663E-07,0.1902455
1018,6.2478639E-05,3.1516254E-06,2.0740576E-06,1.7366889E-06,4.5276925E-07,3.9914277E-07,3.5928734E-07,2.5382281E-07,0.18605765
1019,6.3423047E-05,3.1494494E-06,2.0373794E-06,1.8208468E-06,4.2955113E-07,3.8636366E-07,3.0799127E-07,2.4687294E-07,0.18238771
1020,6.4201806E-05,3.1435549E-06,1.9978932E-06,1.907311E-06,4.0810108E-07,3.7185809E-07,2.5484768E-07,2.3989907E-07,0.17870488
1021,6.083019E-05,3.3838642E-06,2.0781882E-06,1.9194788E-06,4.4502275E-07,4.256917E-07,2.5987141E-07,3.6906674E-07,0.17448787
1022,5.7458621E-05,3.627853E-06,2.1611531E-06,1.9296067E-06,4.8378824E-07,4.7783928E-07,2.6321783E-07,4.982273E-07,0.17027072
1023,5.4033151E-05,3.6836347E-06,2.1254294E-06,1.8479838E-06,4.4964502E-07,4.0128226E-07,2.5872945E-07,4.123615E-07,0.16661211
1024,5.0762162E-05,3.750767E-06,2.0895418E-06,1.7660063E-06,4.1720987E-07,3.2271185E-07,2.5590412E-07,3.2798581E-07,0.16293706
1025,4.7318102E-05,3.7073391E-06,2.24263E-06,1.7455101E-06,4.107415E-07,3.3700696E-07,2.4299674E-07,2.8974146E-07,0.1590322
1026,4.5897597E-05,3.6786033E-06,2.3964092E-06,1.7228513E-06,4.061027E-07,3.5136558E-07,2.3171897E-07,2.5131759E-07,0.15510797
1027,4.4176846E-05,3.6805979E-06,2.4168827E-06,1.6358344E-06,3.6308572E-07,2.8842504E-07,2.0794156E-07,2.5119909E-07,0.15045152
1028,4.2457578E-05,3.6825785E-06,2.4373289E-06,1.5468429E-06,3.1824715E-07,2.255431E-07,1.8587575E-07,2.4922003E-07,0.14579899
1029,4.081484E-05,3.7323874E-06,2.6595805E-06,1.6290698E-06,3.2240826E-07,3.0226617E-07,2.1151039E-07,2.5328455E-07,0.14179028
1030,3.9167501E-05,3.8122209E-06,2.8959629E-06,1.7115162E-06,3.247136E-07,3.791976E-07,2.3890871E-07,2.5735941E-07,0.13777022
1031,3.8018666E-05,3.6107647E-06,2.8721628E-06,1.5322323E-06,3.8113197E-07,4.1537899E-07,1.9338007E-07,3.0992959E-07,0.13261708
1032,3.6696449E-05,3.4200796E-06,2.8483022E-06,1.3525367E-06,4.3767792E-07,4.5334612E-07,1.5029471E-07,3.6448791E-07,0.12745191
1033,3.5464867E-05,3.293044E-06,2.8724472E-06,1.3655518E-06,4.0172296E-07,4.7500906E-07,1.9679218E-07,3.4917211E-07,0.12166158
1034,3.423563E-05,3.1662524E-06,2.8965246E-06,1.3805891E-06,3.6397376E-07,4.9662411E-07,2.4234448E-07,3.3202073E-07,0.11588256
1035,3.2917683E-05,3.0619995E-06,2.8191389E-06,1.3227161E-06,3.644683E-07,5.279543E-07,2.2061251E-07,2.9698329E-07,0.10961224
1036,3.3474742E-05,2.9537059E-06,2.7686785E-06,1.266745E-06,3.6496312E-07,5.5766272E-07,1.9882082E-07,2.6184974E-07,0.10332455
1037,3.3852743E-05,2.7805246E-06,2.5732966E-06,1.27224E-06,3.653562E-07,5.8728622E-07,1.8202343E-07,2.8647257E-07,0.095607494
1038,3.4402645E-05,2.6069644E-06,2.3883693E-06,1.2777442E-06,3.6574937E-07,6.169723E-07,1.6535976E-07,3.0927346E-07,0.08787361
1039,3.481727E-05,2.5295764E-06,2.22706E-06,1.2182478E-06,3.552333E-07,6.1654369E-07,1.6604521E-07,2.4981197E-07,0.079707492
1040,3.5233395E-05,2.4518497E-06,2.067796E-06,1.1584958E-06,3.4467114E-07,6.161093E-07,1.6673243E-07,1.8821904E-07,0.071506845
1041,3.3718954E-05,2.2880763E-06,2.0369739E-06,1.2011729E-06,3.6951093E-07,7.2148947E-07,1.5234313E-07,2.1289203E-07,0.062861841
1042,3.2201538E-05,2.1239837E-06,2.0088257E-06,1.2439297E-06,3.9439781E-07,8.2879044E-07,1.3792587E-07,2.3761207E-07,0.054200092
1043,3.0681148E-05,2.0579289E-06,1.8326895E-06,1.2930129E-06,3.3999873E-07,8.0548997E-07,1.4251726E-07,2.4350296E-07,0.046424917
1044,2.9157782E-05,1.9879568E-06,1.6562119E-06,1.3421879E-06,2.8549462E-07,7.821433E-07,1.471172E-07,2.5129414E-07,0.038634733
1045,2.7631443E-05,1.8761547E-06,1.5397763E-06,1.3309566E-06,3.1226314E-07,7.4150609E-07,1.2285829E-07,2.156013E-07,0.032806362
1046,2.6793575E-05,1.7641349E-06,1.4231147E-06,1.3176133E-06,3.3908236E-07,7.0251576E-07,9.8552678E-08,1.7983968E-07,0.026966762
1047,2.5954056E-05,1.6556949E-06,1.4327251E-06,1.4317401E-06,3.3371816E-07,6.4962765E-07,1.256758E-07,2.0274992E-07,0.0222464
1048,2.5112883E-05,1.5432435E-06,1.4423513E-06,1.5460825E-06,3.2644515E-07,5.9663723E-07,1.5285056E-07,2.2380692E-07,0.017516969
1049,2.4270058E-05,1.5294972E-06,1.4079099E-06,1.602005E-06,2.6406496E-07,5.4527554E-07,1.5109905E-07,1.8225395E-07,0.013660035
1050,2.342558E-05,1.5157219E-06,1.3706424E-06,1.6601274E-06,1.9966369E-07,4.9381484E-07,1.4934391E-07,1.4043132E-07,0.0097957179
1051,2.257945E-05,1.4942936E-06,1.523773E-06,1.7624181E-06,1.8614958E-07,4.2144312E-07,1.5622599E-07,1.4589093E-07,0.0075646824
1052,2.1557814E-05,1.4728218E-06,1.6771925E-06,1.8649004E-06,1.7222836E-07,3.471968E-07,1.6312088E-07,1.5136069E-07,0.0053293868
1053,2.0708213E-05,1.478041E-06,1.8474951E-06,1.9927997E-06,1.7353627E-07,3.2667522E-07,1.6362223E-07,1.7056175E-07,0.0040858824
1054,1.985696E-05,1.4794447E-06,2.0208866E-06,2.1251467E-06,1.7484635E-07,3.0437476E-07,1.6412424E-07,1.8960825E-07,0.0028400098
1055,1.8829704E-05,1.5458985E-06,2.2250843E-06,2.3377732E-06,1.6049157E-07,2.6114018E-07,1.5491235E-07,1.7012196E-07,0.0021849106
1056,1.8498524E-05,1.6086455E-06,2.4324391E-06,2.5507989E-06,1.4610927E-07,2.1956567E-07,1.4550907E-07,1.5040729E-07,0.0015285643
1057,1.8166682E-05,1.6561737E-06,2.6040918E-06,2.8486277E-06,1.2921093E-07,1.7372579E-07,1.4547306E-07,1.2395962E-07,0.0011958849
1058,1.7834179E-05,1.7076263E-06,2.7788438E-06,3.1258945E-06,1.1208875E-07,1.2814796E-07,1.4526275E-07,9.7270155E-08,0.00086257645
1059,1.7483514E-05,1.801424E-06,2.8927291E-06,3.4882439E-06,9.2248969E-08,1.3281268E-07,1.5219119E-07,1.0081193E-07,0.00069330508
1060,1.7114638E-05,1.8992405E-06,3.0068246E-06,3.8301112E-06,7.2371521E-08,1.3766089E-07,1.5895816E-07,1.0436022E-07,0.00052370919
1061,1.6324217E-05,2.1357751E-06,3.0932629E-06,4.3632444E-06,1.108694E-07,1.533732E-07,1.7969448E-07,1.1482773E-07,0.0004240321
1062,1.5532275E-05,2.3727522E-06,3.2077523E-06,4.8973759E-06,1.4924738E-07,1.6929012E-07,1.990726E-07,1.2512259E-07,0.0003240541
1063,1.4738813E-05,2.5484838E-06,3.1270135E-06,5.6022712E-06,1.3725977E-07,1.4418997E-07,1.8877268E-07,1.1927658E-07,0.00027288412
1064,1.3943831E-05,2.7284009E-06,3.0181711E-06,6.3084842E-06,1.2524935E-07,1.1921788E-07,1.7845303E-07,1.1341935E-07,0.00022128701
1065,1.3147328E-05,2.8970635E-06,2.9930354E-06,7.2073605E-06,1.1244461E-07,1.2108736E-07,1.6548687E-07,1.252833E-07,0.00020000666
1066,1.2754489E-05,3.0660381E-06,2.9678472E-06,8.0866331E-06,9.9808662E-08,1.2296014E-07,1.5249605E-07,1.3736226E-07,0.00017901687
1067,1.2343256E-05,3.3088546E-06,2.78847E-06,9.1805485E-06,9.2945846E-08,1.2994236E-07,1.5807796E-07,1.1161498E-07,0.00015699371
1068,1.1931231E-05,3.5521209E-06,2.6143615E-06,1.0297821E-05,8.5876574E-08,1.3693745E-07,1.6349447E-07,8.6012484E-08,0.00013492895
1069,1.1536078E-05,3.8035914E-06,2.5494237E-06,1.1758617E-05,8.9054532E-08,1.478263E-07,1.5767116E-07,8.5899553E-08,0.00012443669
1070,1.1122482E-05,4.0749307E-06,2.4843599E-06,1.3222128E-05,9.2238285E-08,1.5873527E-07,1.5201262E-07,8.5979908E-08,0.00011425671
1071,1.0672694E-05,4.1952744E-06,2.3291544E-06,1.4709735E-05,8.4760087E-08,1.7850107E-07,1.5056974E-07,9.4394928E-08,0.00010937671
1072,1.0204331E-05,4.3158358E-06,2.1708391E-06,1.6178696E-05,7.7267764E-08,1.9635761E-07,1.4912391E-07,1.0301952E-07,0.00010482016
1073,9.7528086E-06,4.3198618E-06,1.9896784E-06,1.7821735E-05,9.8715175E-08,1.7706377E-07,1.2244507E-07,8.0783614E-08,9.9255703E-05
1074,9.3004263E-06,4.3628417E-06,1.8081763E-06,1.9467809E-05,1.2000793E-07,1.5897422E-07,9.5716254E-08,5.8311708E-08,9.3680691E-05
1075,8.8471847E-06,4.561855E-06,1.8465654E-06,2.1095456E-05,1.0707588E-07,1.8094168E-07,9.2446884E-08,7.9961423E-08,8.0086477E-05
1076,8.8020688E-06,4.761231E-06,1.8850227E-06,2.2769059E-05,9.411956E-08,2.0419264E-07,8.8994339E-08,1.0184605E-07,6.646681E-05
1077,8.7746522E-06,4.8047187E-06,2.0055819E-06,2.4510236E-05,1.0356922E-07,2.1860032E-07,9.5806526E-08,9.2194937E-08,7.3214871E-05
